Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CAB39L,118.33895429373312,0.003596402717072734,0.047386645571912335,1.5112852816146838,0.13071578226914296,0.7635473455082835
CAB39,2822.1377686184937,-0.0034385990620853153,0.04094802323023063,-1.0184160420795438,0.3084802816697507,0.9553496771412509
ADCK3,954.9075778265706,0.005074572969274174,0.0449305419709626,1.302998311471465,0.1925753380322318,0.8560702086971883
CABIN1,1766.602543115949,-0.008197701674308212,0.040401094099146814,-1.096907629138381,0.2726817733835464,0.9360655101321821
CABLES1,278.3152787060006,-6.676245534717892e-05,0.04280388053733231,-0.05959039726622307,,0.9995925663468931
CABLES2,330.59005613865725,0.0012782279856105795,0.04275176439344024,0.36042384480205225,0.7185301976207803,0.9995925663468931
CABP1,3.470011454198966,-0.000994216389226714,0.04086807619119485,-0.691795152350745,0.4890659813715408,0.9995925663468931
CABP2,0.01920233977402899,7.356218046682602e-05,0.06141662473675282,0.03428502444261232,0.9726498666132865,0.9995925663468931
CABP4,11.539413468671626,-0.000850449007392523,0.04142857814618467,-0.4967478730900927,0.619366858445964,0.9995925663468931
CABP5,0.10022937283540094,-0.00010324222018426832,0.03499507424477378,-0.1053494466280906,0.9160985284999227,0.9995925663468931
CABP7,9.10058502972877,0.0010048875136624356,0.04413840286013871,0.5025984617544356,0.6152466109942021,0.9995925663468931
CABYR,9.299526268569137,-0.0010389894075702628,0.04149291784356424,-0.5412992300795235,0.5883013510792638,0.9995925663468931
CACHD1,33.42610788536015,0.001895357130341884,0.046529680703394624,1.0241428983597567,0.30576778479701927,0.9537230794626362
CACNA1A,132.11255914505057,0.0013430317329620398,0.047442232081497435,0.9372220004000416,0.34864437527358094,0.9725598169294165
CACNA1B,3.2655301009223163,-0.0019949788199660557,0.029843693012195086,-2.8083537332349824,,0.18136044176986835
CACNA1C,45.704201164728794,0.00351201371286034,0.04652582419229932,1.3843200483568328,0.16626047788514564,0.8248439795988988
CACNA1D,91.8700818379425,-0.001257818637054358,0.03821497782389203,-1.0450369864129934,0.2960058755239995,0.9504393456024994
CACNA1E,74.42651273683622,-0.001030452305324012,0.03712921797185684,-1.0589592460380268,0.2896183403520488,0.9477007227709954
CACNA1F,11.506643691747927,-0.003890394121406212,0.03841893346739442,-1.9981003654986287,0.04570578013690462,0.5229324947476636
CACNA1G,10.164866914969501,0.0026404276452886366,0.05502796985890453,2.1655000868712033,0.030349408752696348,0.4422151718727815
CACNA1H,32.88388514035416,-0.0026886318387553607,0.04009036362146964,-1.2127802226269693,0.22521385880315403,0.8936339861899096
CACNA1I,21.067987568945842,-0.0006242168483517918,0.040158631606896034,-0.5634544548737183,0.5731254654162741,0.9995925663468931
CACNA1S,2.1660450420292974,0.0003653554466117405,0.10766374899139387,1.605063673360916,,0.7201364472771947
CACNA2D1,3.328343728827326,0.001705560250258048,0.052943419303059,1.6695578096607895,0.0950068836889356,0.6887451723562082
CACNA2D2,13.322934890156622,-0.0026871684616435396,0.04030134478575119,-1.2215723522082655,0.2218693892684016,0.8914919877149052
CACNA2D3,41.057357579842225,0.0008171730735787235,0.049838270106071815,0.8936788215904781,0.37149375988324285,0.9783055595575886
