Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BICRAL,475.93845583080014,-0.005100212170764383,0.06834333363727119,-0.4323121518380327,0.6655145563768998,0.9994535312272573
SUSD6,1801.3949508912403,0.0020544463338847546,0.06689957616351297,0.13401512359606108,0.893390615415023,0.9994535312272573
KIAA0284,127.26267489868748,0.009632261199255896,0.07170223070735475,0.7760995247612297,0.4376902242708809,0.9710420844711729
AREL1,830.8635591356384,-0.030661412488892568,0.07428436041062216,-1.490155335141932,0.13618339732540477,0.7288210665395478
KIAA0319L,968.4259055775507,0.004539885963932092,0.06186937756249,0.17696801723641478,0.8595335115817369,0.9994535312272573
KIAA0319,5.903029772227591,0.005062586903447331,0.07927326224383467,1.0403111382453956,0.29819537108433625,0.8954956424410767
KIAA0355,354.9188980858664,-0.006336019929553468,0.06799588831353909,-0.47430612485713824,0.6352816244994122,0.9994535312272573
KIAA0368,2109.9779498664197,-0.005171254897151314,0.05855160360509168,-0.335659699174755,0.7371274996669633,0.9994535312272573
KIAA0391,785.2425384168496,-0.006526532473193523,0.05762577446795368,-0.2937453804577258,0.7689524746383793,0.9994535312272573
TTI1,639.8237988585792,-0.03532891700730649,0.08123336779086354,-1.7738881371385278,0.07608165535837516,0.6022905955549793
KIAA0408,7.818283602959258,0.0006851163737861152,0.07689721769732301,0.30278915529508094,,0.9994535312272573
AP5Z1,1778.106259526813,0.008095349371383212,0.0687370071889915,0.5385549537964917,0.5901939768919942,0.9994535312272573
CTIF,294.5619892787676,0.0104592798855961,0.07149517587445428,0.8145125121582003,0.4153514072848966,0.9599008955572432
MARF1,1845.7088997548747,0.001531997318827627,0.06580041580190991,0.0638570763342962,0.9490840306077889,0.9994535312272573
EFCAB14,1767.2548112376455,-0.007802554692379086,0.064562543832401,-0.3981084563897184,0.6905502412015119,0.9994535312272573
TP73-AS1,306.94732090790905,-0.010101513653557487,0.06795152345744859,-0.7157206920728318,0.47416383136257556,0.9857822200876518
KIAA0513,493.28786439865354,0.5628807047436247,0.3199127172077339,2.9596949564897406,0.0030794379020548782,0.13493047995291987
